userId,movieId,rating
2261,699,5
2254,8249,4
2260,4,5
2260,2,5
2260,27,5
2260,24,5
2260,21,5
2260,18,5
2260,23,5
2260,26,5
2260,101,5
2260,25,5
2260,9,4
2261,706,4
2260,121,5
2260,92,5
2261,972,4
2080,873,3
2080,1280,4
2254,1878,4
2254,362,3
2254,1247,3
2254,6130,3
2261,7616,3
2254,3758,1
2261,125,5
2261,1555,3
2261,298,4
1893,102,3
1893,157,3
2261,593,5
2261,1629,4
2261,1591,5
2261,5661,3
2261,1574,5
2233,4,3
2233,243,1
2233,168,1
2233,8,5
2233,29,4
2233,138,3
2233,87,5
2233,1392,5
2233,337,4
2233,488,5
2233,3985,5
2233,25,5
2233,196,5
2260,211,3
2260,3123,5
2260,383,4
2260,781,2
2260,187,2
2260,519,2
2233,516,5
2233,3425,4
1893,93,5
2260,284,5
2233,484,4
2233,951,3
2233,1124,4
2233,854,4
2233,1389,4
2233,1236,3
2233,68,5
2233,8920,4
2233,27,5
2233,2,5
2233,23,5
2233,18,5
2233,21,5
2233,24,5
2233,83,1
2233,204,1
2233,432,4
2233,48,5
2233,637,4
2233,690,4
2233,687,4
2261,6156,5
2233,306,3
2233,304,3
2233,885,4
2260,179,5
2080,661,2
2233,102,5
2233,798,5
2233,157,5
2233,2512,4
2233,3363,4
2233,1348,5
2233,5265,4
2233,3047,5
2233,3274,5
2233,2095,4
2233,5446,5
2233,4877,5
2250,1656,4
2233,364,5
2233,4434,5
2250,8053,4
2250,66,4
2233,1238,5
2233,495,5
2233,3092,4
2233,6895,5
2261,959,5
2261,1135,5
2233,8801,4
2233,5808,4
2260,5355,2
1893,540,5
2233,15,4
2233,4016,3
2233,730,3
2233,386,2
2233,557,5
2233,4391,4
2233,107,4
2233,75,1
2233,26,3
2233,7,4
2233,499,2
2233,570,5
2233,1421,4
2233,3476,4
2233,9083,4
2233,795,4
2080,503,3
2233,2193,3
2080,840,5
2080,1586,2
2233,13,5
2233,14,4
2080,547,4
2233,32,3
2233,148,3
2233,58,4
2233,115,5
2233,5,2
2233,65,5
2233,219,5
2233,161,5
2233,19,5
2233,155,5
2080,3406,3
2080,1033,3
2080,699,3
2233,284,4
2080,6590,5
2233,2724,5
2080,1163,3
2233,604,5
2233,181,4
2261,398,4
2233,212,3
2233,483,4
2233,121,5
2080,4483,5
2080,5207,5
2080,1225,3
2080,7254,5
2080,6920,5
2233,130,5
2233,401,5
2233,395,4
2233,1031,4
2233,264,5
2233,3764,4
2233,5704,4
2080,5580,5
1893,1825,3
1893,2049,3
1893,1916,2
1893,4236,4
2233,468,2
2233,715,5
2233,2052,5
2233,387,2
2261,371,3
2233,114,3
2233,660,2
2233,162,4
2253,26,2
2233,154,4
2233,79,3
2233,116,5
2233,125,4
1893,339,4
2233,3703,3
2233,357,4
1893,241,4
2233,3598,5
2261,1179,4
1893,9974,3
2080,1204,4
2233,2229,4
2261,633,5
2233,2337,4
2080,9566,5
2261,403,5
1654,612,3
1654,725,3
1654,806,2
1654,936,3
2261,2903,5
1834,9858,4
2261,1367,5
2261,167,3
1834,629,3
2261,283,3
2261,377,4
2261,666,4
2261,766,5
2080,1010,5
2080,1286,3
2080,1447,5
2261,2170,5
2080,1434,3
2080,6361,5
2080,8978,5
2080,526,4
2261,1161,3
2261,131,4
2080,2115,4
2261,6318,3
2261,4034,2
2261,2076,5
2261,1204,4
2080,33,3
2261,432,4
2261,5055,5
2261,5100,4
2261,3758,4
2261,6002,3
2261,6551,2
2261,6973,3
2261,7170,2
2261,9195,4
2261,503,4
2261,63,1
2261,592,2
2080,4197,5
2267,81,3
2267,3561,3
2267,1221,4
2267,2633,3
2232,1386,1
2232,2914,4
2267,26,4
2267,11,5
2267,101,2
2267,57,1
2267,9,5
2267,92,5
2267,238,4
2267,113,1
2267,217,3
2267,127,4
2267,1892,1
2267,1685,3
2267,111,4
2267,64,5
2267,331,3
2267,1149,3
2267,616,5
2267,1426,5
2267,686,5
2267,683,3
2267,571,3
2267,1414,4
2267,152,3
2267,228,3
2080,5010,3
2267,108,4
2267,955,4
2267,1063,4
2080,3612,2
2267,1430,5
2267,78,4
2268,8,5
2268,26,3
2268,13,4
2080,5588,2
2268,11,4
2261,339,4
1720,398,4
2268,101,4
1720,58,5
1720,150,3
2268,65,5
2268,7,4
2268,344,3
2268,121,4
2268,35,5
2268,287,3
2268,19,5
2267,1102,5
2267,1856,4
2267,6500,1
2259,25,4
2261,157,4
2261,358,2
2261,251,2
2261,798,4
2261,3274,4
2261,2095,4
2261,391,5
2227,1236,3
2227,284,4
2227,14,4
2227,2320,3
2261,3047,5
2227,5033,3
2227,97,3
2267,398,5
2269,45,1
2269,27,3
2269,43,2
2269,662,3
2269,19,4
2269,63,2
2269,83,4
2269,2403,1
2269,15,2
2269,2197,5
2227,162,4
2269,26,1
2269,3869,2
2269,60,4
2269,14,4
2269,10,2
2269,4,5
2269,378,2
2269,1272,4
2269,42,2
2269,80,5
2269,3907,4
2269,66,2
2269,1454,4
2269,2380,5
2269,270,5
2269,590,2
2269,2408,3
2269,436,3
2269,2612,1
2227,872,5
2269,323,2
2269,4638,5
2269,8,5
2269,5395,4
449,23,4
2269,8107,5
2269,3519,5
215,377,4
449,18,4
449,24,4
2269,25,3
2269,9111,5
2184,1368,3
2184,8,3
2184,26,3
2184,28,4
2184,9,3
2184,32,3
2184,145,3
2184,170,3
2269,969,2
2269,4394,3
2269,550,3
2269,574,3
2268,217,4
2270,5275,4
2269,2374,5
2269,3692,3
1450,3018,3
1450,5135,3
1450,5077,3
1450,6146,3
1450,5014,3
1450,5801,3
1450,6742,3
1450,6715,3
1450,9000,3
1450,7570,3
1450,8030,3
2270,520,5
2270,3156,2
2270,1544,4
2270,3692,4
123,1099,4
2269,3141,2
2269,115,2
2269,779,3
2269,3020,5
2269,301,5
2269,410,4
2269,160,3
2259,276,4
2259,789,5
2269,5274,3
2261,97,5
2261,71,4
2261,54,5
2261,599,4
2261,751,4
2261,1727,4
2261,663,5
2261,9,2
2261,84,4
2261,660,5
2261,487,1
2261,1117,2
2261,5343,3
2261,37,4
1557,25,5
2261,696,4
2261,205,4
2261,489,5
2261,492,4
2261,70,5
2261,568,5
2269,426,5
2259,890,4
2259,2196,5
2259,2646,3
2259,2624,4
2254,413,4
2254,778,4
2254,1797,4
2254,6154,3
2254,86,1
2254,72,3
2254,2921,4
2254,3342,4
627,3678,4
627,4835,4
627,5477,4
2254,117,4
1778,2023,4
1778,58,3
469,4671,4
2267,186,1
2267,4009,3
2267,1843,4
2001,545,5
2001,2297,4
469,398,5
2259,403,5
2001,2049,4
2001,1825,4
2001,661,5
2001,531,3
469,885,4
2267,508,2
975,49,5
469,383,3
2259,1552,5
2267,123,4
2267,227,4
2267,281,4
2267,86,4
975,7059,2
469,228,3
2267,1301,5
469,1411,4
2259,3737,4
2267,75,1
2267,3997,5
2267,9663,5
2267,136,5
2267,5918,4
2267,3656,4
2259,7498,4
2226,11,5
975,52,4
975,1427,3
2259,362,5
2226,2557,5
469,5346,5
469,3400,4
2254,872,4
2254,284,4
2254,204,5
2250,624,5
2250,652,4
1656,407,2
2250,18,4
2250,2,4
2250,24,4
2254,1454,4
2254,3643,4
2250,5,2
2250,189,5
2250,1340,4
2250,1304,4
2250,5287,4
2250,891,5
2250,1034,4
2250,1127,4
2250,21,4
2250,27,5
2250,25,5
2250,1228,4
2250,563,5
2250,527,4
2250,558,3
2250,197,5
2250,23,4
2259,6653,4
2250,8963,5
2250,8863,5
2250,2670,5
2250,432,5
2250,478,4
2250,102,5
2250,2408,3
2259,2318,4
2250,547,5
2250,2794,5
2250,5229,5
2250,1518,4
2250,798,5
2250,391,5
2250,1348,5
2250,1974,2
2250,274,4
2250,3304,4
2250,6716,4
2250,3871,5
2259,3661,4
2250,637,5
2250,4375,5
2250,7951,4
2250,1648,5
2250,549,5
2250,545,5
2250,2260,4
2250,1211,5
2250,3580,4
2250,5458,4
2250,1590,4
2250,2976,4
2250,1825,5
2250,4815,5
2250,621,5
2250,2025,2
2250,59,5
2250,2215,5
2250,2049,5
2250,999,5
2250,4042,5
2250,7822,5
2250,7162,5
2250,6888,5
2250,93,4
2250,851,3
2250,487,4
2250,420,2
2250,639,4
2250,693,3
2250,289,3
2250,1106,5
2250,198,3
2250,148,3
2250,3795,3
2250,1086,4
2250,9,3
2250,113,2
2250,194,3
2250,2090,3
2250,1553,3
2250,2224,3
2250,157,5
2250,80,5
2250,48,5
2250,155,4
2250,117,5
2250,200,5
2250,13,4
2250,42,4
2250,362,5
2250,130,3
2250,204,3
2250,32,2
2250,493,5
2250,26,1
2250,219,5
2250,433,4
2250,1186,3
2275,18,5
2259,5027,4
2275,26,5
2259,288,4
2259,628,4
2259,785,3
2259,2673,4
2259,2242,3
2259,1643,4
2259,1972,3
2259,2859,4
2259,2730,4
2259,5655,3
2259,5144,3
2259,2329,3
2275,10,4
2275,4,5
2259,2560,4
2275,33,5
2275,50,5
2259,9275,5
2259,7866,3
2276,8,4
2276,289,1
2276,561,4
2275,3568,5
2276,89,4
2259,493,2
2276,371,5
2275,2,4
2276,633,5
2275,27,4
2259,219,5
2276,1179,5
2276,4034,5
2276,6318,4
2275,24,4
2276,7904,4
2259,37,5
2276,5141,4
2275,21,4
2275,23,4
2276,492,3
2276,760,3
2276,838,3
2275,25,4
2276,1213,2
2259,332,3
2276,474,5
2276,4120,4
2275,100,5
2275,35,5
2276,283,4
2276,1368,4
2276,429,3
2276,894,5
2276,1342,5
2276,1924,3
2276,1337,4
2276,1768,3
2276,1343,3
2276,755,3
2276,1089,3
2259,292,4
2276,2086,3
2276,2501,3
2276,2043,3
2276,2554,4
2276,2271,4
2276,2677,3
2276,2470,5
2276,2489,3
2276,2718,4
2276,2944,4
2259,641,4
2276,2109,3
2276,2452,3
2276,6144,3
2276,3000,4
2276,3200,2
2276,2469,2
2276,2658,2
2276,3359,2
2276,3362,4
2276,2936,2
2276,168,5
2276,72,4
2276,176,4
2276,243,3
2276,305,3
2276,349,3
2276,691,3
2259,347,4
2276,553,3
2276,1261,4
2276,1248,4
2276,915,3
2276,609,3
2276,3937,4
2276,5763,4
2276,5188,3
2276,1987,5
2276,191,5
2276,5657,5
2276,196,5
2276,951,5
2276,1124,3
2276,1389,4
2276,854,3
2276,1236,4
2276,4369,2
2276,1645,4
2276,743,5
2276,1153,4
2276,2034,3
2276,3254,4
2276,3883,3
2276,4031,3
2276,130,4
2276,401,5
2276,395,3
2276,1202,2
2276,8598,4
2275,43,4
2275,5,3
2276,4394,4
2275,398,5
2275,2618,5
2275,708,3
2275,1206,3
2275,2902,3
2275,4160,3
2275,2521,3
2275,629,2
2276,637,5
2276,1980,4
2276,1641,3
2276,1074,5
2276,1704,3
2276,2552,3
2276,350,5
2276,170,1
2276,145,1
2276,3133,2
2276,276,5
2276,789,4
2276,890,4
2276,2646,3
2276,1914,4
2276,2624,3
2276,2196,4
2276,3754,4
2276,3978,4
2094,3063,5
2276,3072,3
2276,5055,4
2276,2755,4
2275,1357,4
2276,9699,2
2276,257,3
2276,503,4
2276,1019,4
2276,897,2
2275,3061,2
2276,95,2
2275,362,5
2275,493,4
2276,126,5
2276,1105,4
2276,1262,3
2276,2045,2
2276,2491,2
2276,2817,2
2275,63,2
2276,6188,3
2276,8049,3
2276,9675,3
2276,6440,3
2276,8766,4
2276,9143,4
2094,4534,4
2094,4650,4
2094,5463,4
2276,7949,4
2275,559,4
2275,5915,3
2275,5931,4
2275,2952,3
2276,929,4
2276,4613,4
2094,2013,2
2276,2673,2
2275,102,5
2275,95,1
2276,8388,3
2275,427,4
2276,5329,3
2276,7274,3
2275,1487,5
2094,3141,3
2276,1817,3
2276,5201,4
2276,5443,4
2276,5764,3
2094,2029,2
2094,937,3
2276,28,2
2275,934,2
2276,666,4
2276,322,3
2275,6455,4
2276,1886,5
2276,4228,4
2276,4881,4
2276,6606,4
2276,5879,4
2276,5752,4
2276,7027,4
2276,7014,4
2276,6611,4
2276,167,4
2275,8870,5
2276,1367,3
2276,2498,2
2275,3344,5
2275,529,3
2275,8906,4
2275,390,1
2094,178,4
2275,284,2
2276,6920,5
2276,7254,4
2276,1010,5
2276,3869,4
2275,29,4
2275,125,4
2275,248,1
2276,499,4
2276,1908,4
2276,2806,3
2275,1566,3
2275,899,3
2094,1681,3
2275,8221,4
2276,1466,4
2276,6291,3
2276,4016,2
2276,670,3
2276,556,3
2276,1139,3
2094,58,4
2094,297,4
1749,4308,3
2094,94,5
2094,233,5
2094,1239,4
1749,4065,3
2094,1853,3
1749,1930,4
2094,7755,4
2094,7277,3
1749,1680,3
1749,4084,4
1749,4121,4
2094,2302,3
2094,283,3
2094,322,4
2094,377,4
2276,4196,2
2094,820,5
2276,1042,4
2276,1727,4
2094,961,5
2276,337,5
2276,129,4
2276,321,3
2276,3551,3
2094,4336,5
2276,696,3
2276,365,4
2276,32,4
2276,1620,3
2276,301,2
2276,173,4
2276,205,3
2276,390,3
2094,148,4
2094,1153,4
2276,410,1
2094,66,4
2094,76,4
2094,171,3
2094,471,4
2094,230,3
2094,160,2
583,2231,3
2094,83,3
2094,43,3
2094,63,3
2219,2466,3
2094,311,4
2094,130,1
2094,401,4
1893,2260,2
1893,851,1
1893,4888,1
1893,6182,1
1893,7785,1
1893,7410,1
1893,2740,1
1893,4052,1
2220,758,3
2220,6892,5
2220,1315,4
2220,115,4
2220,60,4
2220,857,5
473,6909,4
1893,3375,2
1893,6014,1
2245,8079,5
2245,5,3
2245,10,3
2245,14,4
2245,4,4
2245,13,5
2245,198,4
2245,646,5
2245,1204,5
2245,298,3
2245,1454,4
2245,2026,4
2245,8025,4
1460,25,3
2247,316,3
2247,1128,3
2247,463,2
2247,1105,2
2247,2817,2
2247,2045,2
2247,22,3
2247,1171,2
2247,8128,3
2247,2632,3
2247,1976,3
2247,405,3
2247,119,3
2247,916,2
2247,2,1
2247,18,1
2247,23,1
2247,24,1
2247,5049,4
2247,3974,4
2247,3834,4
2247,4070,4
2247,620,5
2247,101,3
2103,1105,5
1508,2015,3
1508,40,3
1508,1021,5
2100,103,4
1180,1645,5
469,136,3
147,42,3
147,8740,2
1709,3520,5
1709,1679,5
147,3580,2
1709,819,3
1709,1250,5
1709,8212,2
1709,284,4
1709,9857,3
1709,4221,3
1709,1329,3
1709,9921,5
1709,1099,3
1709,6204,4
887,52,2
1709,763,2
1709,354,1
1709,2508,1
1709,5629,4
2277,2,4
147,629,3
2277,18,4
2277,24,5
2277,27,4
2277,21,5
2277,23,4
2277,25,3
1609,225,5
2277,8519,2
2277,4,5
2277,212,3
147,653,4
887,172,5
887,177,3
147,85,5
147,158,4
147,184,4
147,606,4
147,7639,5
147,26,5
147,278,3
128,1796,3
147,868,4
147,19,3
147,7,2
147,37,3
147,635,4
147,9858,4
147,204,3
147,706,4
147,161,4
916,82,3
147,162,4
147,43,4
147,1137,4
147,918,4
2278,233,5
2278,407,5
2278,38,5
2278,122,4
2278,33,5
147,1938,3
147,2123,3
2279,2,4
147,416,4
2279,27,4
2279,21,3
2279,24,4
2279,18,4
2279,23,4
2279,26,3
2279,13,3
2279,101,4
2279,25,4
2279,28,4
2279,14,3
2279,50,4
2279,58,3
2279,7,3
2279,344,4
2279,495,4
2279,122,2
2279,29,3
2279,1349,4
1889,75,2
2279,1364,4
2279,8126,5
1889,1210,4
1889,1112,4
1889,2821,4
1889,3904,4
1889,4014,4
1889,958,4
549,653,4
1889,977,3
1889,381,3
1889,1457,2
1889,1785,3
1889,2561,3
1889,770,2
1889,804,2
1889,530,2
1889,125,2
1889,248,3
1889,116,3
2253,326,5
1889,786,5
1889,278,5
1889,4862,5
1889,8455,5
1889,650,3
2278,25,4
1889,148,3
1889,4842,3
1889,6299,3
1889,3322,3
1889,3580,3
1889,15,5
1889,93,5
1889,85,5
1889,1094,4
1889,301,2
1889,398,2
1889,160,3
1977,354,3
1889,48,4
1977,693,3
1889,65,4
1977,660,2
1977,84,3
1889,63,3
1889,529,3
1889,113,3
1889,117,5
1977,5,3
1889,1196,5
1889,1530,5
1889,3739,4
1889,925,3
1889,669,4
1889,237,3
1889,305,3
1889,176,3
1889,168,3
1889,72,3
1889,86,2
1889,227,2
1889,123,2
1889,281,2
1889,596,2
1889,1037,2
1250,2686,4
2219,180,3
1135,6317,4
1462,2069,3
2254,934,3
1462,916,5
2254,118,3
1462,38,4
2254,556,4
1889,777,3
954,1381,3
954,4683,3
2254,7872,3
2254,55,4
1546,116,3
2278,1501,5
2278,7313,4
2278,2939,4
670,2738,3
903,666,4
903,2506,1
2250,5860,4
2250,868,4
2250,108,2
2250,6280,3
2250,4231,3
2250,205,3
2250,8189,3
2250,496,5
2250,2406,3
2250,2047,3
2250,606,4
2250,386,2
2250,160,1
2250,301,1
2250,63,2
2250,1566,1
2250,401,3
2250,2261,4
2250,2277,3
2250,1858,5
2250,1379,4
2250,336,5
2250,54,3
2250,264,3
2250,131,3
2285,238,3
2220,5926,5
2250,36,5
2250,29,4
2220,468,5
2250,58,3
2220,3406,1
2250,14,4
2254,321,4
2220,1319,5
1112,1084,2
2250,4,3
2220,100,4
2285,43,5
2220,6326,5
2254,887,4
898,1135,5
2254,4,4
2285,422,5
2285,468,5
2285,782,5
2285,5,4
2285,8018,3
1417,1094,3
2278,4292,5
2278,9928,3
2278,5734,5
2278,3406,3
2278,64,2
978,162,3
147,223,4
2283,426,2
2283,38,4
2283,33,4
2220,4561,3
2283,101,3
2283,42,4
2283,779,5
2283,45,3
2283,604,4
2283,2229,3
2270,354,5
2283,3979,2
2270,2190,4
2270,763,5
2270,1642,4
2283,3598,3
2283,1570,3
2270,94,5
2283,840,4
2270,2419,4
2270,436,5
2283,1806,5
2270,8015,3
2270,878,1
2270,33,2
2270,4468,4
2283,820,4
2283,65,4
2270,916,3
2283,3560,3
2283,1873,3
2270,32,4
147,3753,5
2270,378,1
2283,121,2
2270,11,3
2270,5,5
2270,4,5
2270,26,2
2270,233,3
2270,35,2
2270,121,4
2283,9,2
2270,410,4
2283,82,3
2270,3519,4
2270,8107,5
2270,2380,4
2270,1454,4
2283,19,4
2270,66,3
2283,155,4
2283,161,4
2270,80,5
2270,60,4
2283,730,3
2270,63,2
2283,344,3
2270,662,3
2270,606,3
2283,335,3
2283,1184,3
2270,271,4
2283,1752,3
2283,116,3
2254,561,4
2283,1236,1
2283,204,2
2270,9679,4
2283,22,3
2283,1083,3
2045,516,4
2045,1102,3
2283,36,3
2283,43,5
2045,354,4
2270,2648,5
2045,5358,4
2270,3306,4
2270,229,5
2045,436,3
2270,8403,3
2045,9006,5
2270,2257,4
2045,7155,1
2270,934,5
2270,387,4
2270,715,4
275,115,5
2283,561,5
2270,6018,5
2270,6438,3
275,297,4
275,11,4
275,25,5
2270,2240,3
275,233,4
275,65,5
275,516,5
275,4788,3
2283,75,3
2270,102,3
2283,1465,3
2045,289,4
2045,1567,2
2045,7251,2
2283,1269,4
2270,5027,4
2270,8000,3
2270,900,3
2270,408,3
2283,227,2
2283,123,3
2283,281,3
2283,50,5
2283,326,4
2288,8,5
2288,709,4
2288,559,4
2288,36,3
2288,38,2
2288,71,3
2288,529,3
2288,25,5
2288,2,2
2288,24,4
2288,27,4
2288,4,3
2288,18,3
2288,23,2
2288,21,5
2288,5,5
2288,26,2
2288,50,5
2288,13,4
2288,101,3
2288,65,5
2288,60,3
2288,22,4
2288,115,4
2288,55,5
2288,344,5
2288,29,3
2288,495,3
2288,121,3
2288,42,2
2288,483,4
2288,287,4
2288,113,5
2288,238,5
2288,4081,3
2288,2193,2
2288,177,4
2288,1112,3
2288,984,3
2288,138,2
2288,87,4
2288,2209,3
2288,172,5
2283,87,4
2288,2337,4
2288,5150,5
2288,8588,4
2288,5911,4
2288,430,4
2288,520,5
2283,93,4
2288,587,3
2288,249,4
2283,425,3
2283,4009,1
2288,255,4
2288,867,5
2288,1312,4
2288,4220,4
2045,736,4
2283,1457,3
2288,229,5
2283,788,4
2283,941,4
2288,1928,4
2283,90,4
2288,173,5
2045,1283,3
2288,62,4
2288,368,3
2288,480,5
2288,43,4
2283,58,4
2288,2148,3
2288,32,2
2261,3938,2
2261,3530,2
2261,2198,2
2288,715,5
2261,1463,2
2261,1931,2
2261,1418,2
2288,595,3
2045,8633,3
2288,782,5
2288,401,4
2288,646,5
2288,63,3
2288,934,3
2288,265,5
2045,150,4
2288,3364,4
2045,1514,3
2288,4316,3
1159,1584,4
2288,1084,5
2288,1664,4
2045,6588,3
2288,178,5
2288,160,2
2288,102,5
2288,95,5
2288,427,4
1159,828,5
2036,46,4
2288,1255,3
2261,7519,2
2261,8767,2
2261,7820,1
2261,5800,1
2261,6005,2
2261,3899,2
2288,271,5
2283,1221,4
2288,123,2
2288,86,2
2288,227,2
2288,1090,4
2261,365,3
2261,2760,3
2261,90,4
2288,297,4
2288,405,3
2261,154,4
2288,3068,4
2261,79,5
2288,3600,4
2288,3202,3
2288,2552,3
2261,29,4
2288,895,4
2261,58,3
2261,116,4
2261,289,4
2036,2051,5
2288,3808,5
2045,5051,4
2261,364,4
2261,292,2
2261,493,1
2288,499,4
2288,2806,3
2288,5238,4
2261,59,4
2261,158,3
2261,102,4
2261,278,5
2288,3657,4
2288,9647,5
2261,85,3
2261,347,2
2261,322,3
2288,234,5
2288,570,4
2261,155,2
2261,19,2
2288,795,3
2288,9083,3
2288,518,3
2261,1042,3
2261,1014,3
2261,117,2
2261,637,4
2261,126,4
2288,1272,3
2283,241,4
2283,136,3
2045,362,4
2288,268,3
2036,25,4
2288,3560,4
2036,2,5
2036,24,4
2036,27,4
2283,402,3
2036,18,4
2036,23,5
2036,21,4
2036,26,2
2036,50,5
2036,33,4
2036,7,5
2036,14,3
2036,55,4
2036,38,3
2036,9,1
2036,45,4
2288,951,3
2288,196,3
2036,121,5
2036,42,5
2036,113,3
2288,1843,5
2288,78,3
2288,5863,5
2283,357,3
2288,490,4
2288,1265,4
2283,658,4
2045,3703,1
2283,9946,4
2283,383,4
2288,2064,4
2288,148,3
2288,7655,4
2283,255,4
2036,81,3
2283,5385,2
2045,4130,3
2288,158,4
2288,373,4
2288,184,5
2288,908,2
2288,557,4
2288,323,3
2288,1083,4
2288,117,5
2288,68,5
2283,661,4
2283,546,3
2283,905,4
2283,339,4
2270,9707,5
2283,102,4
2270,1186,4
2270,6481,3
2270,7262,3
2283,456,3
2220,6889,5
2283,3767,4
2223,199,4
2223,172,3
2283,2379,2
2283,78,3
2283,1877,4
2283,1255,4
2283,881,4
2283,777,3
2283,213,3
2283,4096,3
2130,5024,3
2130,2674,5
2130,3395,4
1910,457,3
2209,84,3
2209,660,3
2209,487,5
2209,2594,3
2209,5739,4
2130,55,5
2209,288,2
2209,628,4
2209,785,3
2209,2242,3
2209,1643,4
2209,1972,4
2209,2666,2
2209,2859,2
2209,2730,4
2232,67,2
780,308,4
780,1936,4
994,321,5
780,172,3
994,265,5
780,476,3
780,83,4
780,87,3
780,4005,4
1910,1369,4
1910,6813,3
1910,369,3
1910,853,3
1910,7246,4
1910,1059,4
1910,5541,4
2220,1645,3
994,29,5
994,58,4
994,32,4
994,14,4
994,4,5
994,138,4
994,131,4
1910,3439,4
1910,1020,3
1910,2068,4
994,171,5
994,10,5
994,230,5
994,76,5
293,6829,3
293,1133,3
293,2,4
293,18,4
293,24,4
293,27,4
293,21,4
293,23,4
293,25,4
994,587,4
1910,1644,3
293,89,4
1910,2573,4
1910,1057,4
1910,1037,3
1910,343,3
1910,123,5
1327,265,5
2186,94,4
1250,575,4
1250,693,3
2220,1657,3
2220,6242,4
2220,9542,4
875,6255,4
875,131,3
2292,4,5
2292,5,5
2292,2,4
2292,27,4
2292,24,4
2292,21,4
2292,18,4
2292,23,5
2292,26,4
2292,25,4
2292,14,5
2292,32,5
2292,94,4
2292,35,5
2292,287,4
2292,19,4
2292,2408,4
2292,7326,4
2292,606,5
2292,1847,4
2292,8152,5
2292,80,5
2292,493,5
2292,2794,4
1510,8867,4
1510,3720,4
1702,1897,3
1510,963,3
1510,1037,2
1510,2695,3
1510,123,4
1917,219,3
2032,160,3
2032,4197,3
1749,234,4
300,26,4
1893,364,5
1893,1348,3
1893,3274,2
1893,4877,2
1893,7611,2
1893,5303,2
1893,391,3
1893,3363,1
1893,251,2
1893,798,2
1893,2512,2
1893,1222,3
1893,2315,4
1893,296,3
1893,3303,3
1893,728,1
1893,2724,2
1895,1792,5
1895,3186,3
1895,1519,4
1895,3314,5
1895,5306,5
1895,5707,5
1895,7003,3
1895,5630,3
1895,3006,3
1895,3884,3
1893,77,4
1895,62,5
1895,368,5
1895,937,5
1895,480,5
2267,46,4
2267,67,5
147,335,4
147,2741,4
2184,94,3
147,8192,3
2184,2470,3
147,1258,3
2184,2944,3
2184,1342,3
2184,5678,4
1834,22,4
2184,60,4
147,373,4
1834,478,4
2184,2156,4
2184,4181,4
2184,5317,4
2184,335,4
2184,138,2
2184,956,4
2184,1179,3
1834,160,4
2184,6695,3
2184,2436,3
2184,1927,3
2184,1269,3
2184,715,2
2184,6046,4
2184,54,4
2184,6857,2
2184,408,5
2184,236,3
2184,157,4
2184,391,4
2184,59,3
2184,795,2
2184,75,3
2184,71,2
2184,321,4
2184,102,3
2184,194,3
2184,85,4
2184,375,3
2184,278,4
2184,390,2
2184,116,4
2184,123,3
2184,227,3
2184,281,3
2184,596,3
2184,264,3
2184,130,4
2184,570,3
2184,788,4
2184,350,5
2291,375,5
2291,6944,5
2291,1739,5
2291,658,5
2291,1642,4
2291,6934,3
2291,198,4
2291,494,5
2291,3219,5
2291,2124,5
2291,1435,4
2291,33,4
2291,354,5
1250,1564,3
1250,640,5
2184,48,4
2184,3127,4
2184,637,3
2184,577,3
2184,245,3
2184,126,5
2184,1105,4
2184,1262,4
2184,2817,4
2184,2045,3
2184,2491,3
2184,84,4
2184,487,3
2184,1117,2
2184,2594,3
2184,1296,3
2184,640,3
2184,5343,3
2184,4510,4
2184,5948,3
2184,5808,3
2184,7749,3
2184,4018,5
2184,599,3
2184,751,3
2184,1014,3
2184,1727,3
2184,1332,3
2184,1449,3
2184,1235,3
2184,4661,3
2184,887,3
2184,298,3
2184,706,3
2184,3351,4
2184,736,3
1221,425,4
2184,219,3
2184,1969,5
2184,371,3
2184,4034,3
2184,6318,3
2184,492,3
2184,760,3
2184,1646,3
2184,5676,3
2184,5982,3
2184,9447,3
2184,897,3
2184,9129,3
2184,6157,2
2184,293,3
2184,8160,3
220,168,3
2184,416,3
2184,373,3
2184,2620,3
2184,158,3
2294,550,4
917,3092,5
1869,9665,5
1869,158,5
1172,1234,4
1462,1430,3
1172,9,4
330,3156,5
1172,219,2
2274,3207,4
2291,5313,5
1462,457,3
1462,7763,4
2143,5722,3
2143,3652,5
2291,520,4
2291,81,4
2291,325,2
2291,515,2
2291,243,4
2291,237,2
2291,305,3
2291,349,2
2291,2561,3
2291,82,4
2291,181,5
2291,15,5
2291,87,3
2291,767,4
2291,7615,4
1860,767,4
1365,7859,2
1160,2897,4
1160,7794,4
2291,264,2
2291,130,3
2291,401,2
1160,5035,4
1462,777,3
2291,323,3
2291,1005,5
2017,746,5
1462,1083,3
1462,22,4
2017,5214,4
2291,595,5
2291,289,5
2291,265,4
325,92,4
2291,1582,3
2291,989,5
2291,476,2
1172,6532,3
1172,7465,3
1172,8956,4
1172,7306,3
1172,8953,3
1172,5733,4
2291,7771,5
2291,7970,5
2291,6501,4
2291,5858,4
2291,672,4
2291,7635,4
2291,1058,4
2291,160,5
2291,204,5
2136,916,3
2136,47,5
2291,669,3
2291,731,4
2291,274,5
1307,8148,4
2291,5527,3
1307,5517,3
1462,2573,5
1307,6201,3
1462,5108,5
1462,133,5
2036,490,5
2036,3511,4
2036,599,3
2036,229,4
2036,93,4
2036,546,2
2036,86,2
